District,Date,Normal Rainfall,Actual Rainfall,Storage,Min Level,Max Level,River Level,Total Population,Cluster,Cluster_Label
belgaum,2019-02-01,0.0,0.0,0.6556521739130435,0.49,0.82,0.0,4779661.0,0,water_deficit
belgaum,2019-03-01,0.0,0.0,0.42354838709677417,0.31,0.48,0.0,4779661.0,0,water_deficit
belgaum,2019-04-01,0.0,0.0,0.2978571428571429,0.19,0.36,0.0,4779661.0,0,water_deficit
belgaum,2019-05-01,0.0,0.0,0.147741935483871,0.05,0.19,0.0,4779661.0,0,water_deficit
belgaum,2019-06-01,0.0,0.0,0.039666666666666676,0.03,0.05,0.0,4779661.0,0,water_deficit
belgaum,2019-07-01,0.0,0.0,0.6874193548387095,0.03,1.29,0.0,4779661.0,0,water_deficit
belgaum,2019-08-01,0.0,0.0,2.171,0.91,2.36,0.0,4779661.0,0,water_deficit
belgaum,2019-09-01,0.0,0.0,2.358666666666666,2.35,2.36,0.0,4779661.0,0,water_deficit
belgaum,2019-10-01,0.0,0.0,2.359354838709677,2.35,2.36,0.0,4779661.0,0,water_deficit
belgaum,2019-11-01,0.0,0.0,2.359310344827586,2.35,2.36,0.0,4779661.0,0,water_deficit
belgaum,2019-12-01,0.0,0.0,2.1258064516129034,1.82,2.34,0.0,4779661.0,0,water_deficit
belgaum,2020-01-01,0.0,0.0,1.6970967741935485,0.62,1.94,0.0,4779661.0,0,water_deficit
belgaum(district),2015-01-01,0.009020618556701032,0.0014138314833197967,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2015-02-01,0.009020618556701032,0.0,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2015-03-01,0.04832474226804124,0.07372980777908132,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2015-04-01,0.2061855670103093,0.09204945402039527,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2015-05-01,0.5012886597938144,0.20518605420690067,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2015-06-01,0.6378865979381444,0.39271425563276485,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2015-07-01,1.0,0.13226844749270522,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2015-08-01,0.6404639175257733,0.16219956080979456,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2015-09-01,0.7145618556701032,0.3416358331077219,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2015-10-01,0.6932989690721649,0.27485485666155285,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2015-11-01,0.2203608247422681,0.028908341605751585,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2015-12-01,0.037371134020618556,0.004151249887194296,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2016-01-01,0.009020618556701032,0.000300815209216978,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2016-02-01,0.009020618556701032,0.0017146466925367745,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2016-03-01,0.04832474226804124,0.02132779833348374,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2016-04-01,0.2061855670103093,0.05664350389555695,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2016-05-01,0.5012886597938144,0.1777517071263123,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2016-06-01,0.6378865979381444,0.3826670276449177,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2016-07-01,1.0,0.5892368318142165,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2016-08-01,0.6404639175257733,0.3231356977408778,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2016-09-01,0.7145618556701032,0.2609271124748067,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2016-10-01,0.6932989690721649,0.04689709111692687,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2016-11-01,0.2203608247422681,0.011882200764070632,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2016-12-01,0.037371134020618556,0.00039105977198207145,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2017-01-01,0.009020618556701032,0.0,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2017-02-01,0.009020618556701032,0.0,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2017-03-01,0.04832474226804124,0.002015461901753753,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2017-04-01,0.2061855670103093,0.022591222212195047,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2017-05-01,0.5012886597938144,0.12673344764311284,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2017-06-01,0.6378865979381444,0.2697109165839425,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2017-07-01,1.0,0.28243539993382066,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2017-08-01,0.6404639175257733,0.1889119513882622,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2017-09-01,0.7145618556701032,0.5933880817014108,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2017-10-01,0.6932989690721649,0.37201816923863673,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2017-11-01,0.2203608247422681,0.022350570044821466,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2017-12-01,0.037371134020618556,0.008994374755587644,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2018-01-01,0.009020618556701032,0.0,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2018-02-01,0.009020618556701032,0.005534999849592395,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2018-03-01,0.04832474226804124,0.012092771410522514,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2018-04-01,0.2061855670103093,0.09490719850795656,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2018-05-01,0.5012886597938144,0.3188039587281533,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2018-06-01,0.6378865979381444,0.4337454501699606,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2018-07-01,1.0,0.47835634569683844,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2018-08-01,0.6404639175257733,0.3770718647534819,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2018-09-01,0.7145618556701032,0.2748247751406311,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2018-10-01,0.6932989690721649,0.104021899347231,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2018-11-01,0.2203608247422681,0.03320999909755437,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2018-12-01,0.037371134020618556,0.011701711638540445,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2019-01-01,0.009020618556701032,0.00012032608368679121,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2019-02-01,0.0,0.000150407604608489,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2019-03-01,0.0,0.029419727461420447,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2019-04-01,0.0,0.07700869355954637,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2019-05-01,0.0,0.07036067743585116,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2019-06-01,0.6378865979381444,0.3987004782961826,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2019-07-01,1.0,0.6384201185211924,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2019-08-01,0.6404639175257733,1.0,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2019-09-01,0.7145618556701032,0.4403032217308907,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2019-10-01,0.6932989690721649,0.9642029901031796,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2019-11-01,0.2203608247422681,0.0875673074030623,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2019-12-01,0.037371134020618556,0.017417200613663027,0.0,0.0,0.0,0.0,0.0,1,water_abundant
belgaum(district),2020-01-01,0.0,0.0009325271485726318,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2015-01-01,0.009824561403508772,0.0016249451032059729,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2015-02-01,0.014035087719298246,0.0,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2015-03-01,0.020350877192982456,0.07250768555116383,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2015-04-01,0.1887719298245614,0.23588054457619675,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2015-05-01,0.42526315789473684,0.24475186649099692,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2015-06-01,0.49473684210526314,0.2899868247694335,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2015-07-01,0.5796491228070175,0.15823451910408434,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2015-08-01,0.6371929824561403,0.4118137900746596,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2015-09-01,1.0,0.7638998682476944,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2015-10-01,0.8021052631578948,0.3986824769433465,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2015-11-01,0.2056140350877193,0.06253842775581907,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2015-12-01,0.05473684210526316,0.004567413263065438,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2016-01-01,0.009824561403508772,0.022880983750548967,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2016-02-01,0.014035087719298246,0.0,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2016-03-01,0.020350877192982456,0.002459376372419851,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2016-04-01,0.1887719298245614,0.02204655248133509,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2016-05-01,0.42526315789473684,0.30346947738252084,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2016-06-01,0.49473684210526314,0.5321036451471234,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2016-07-01,0.5796491228070175,0.38972332015810274,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2016-08-01,0.6371929824561403,0.11523935002195872,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2016-09-01,1.0,0.2702239789196311,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2016-10-01,0.8021052631578948,0.01945542380324989,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2016-11-01,0.2056140350877193,0.014009661835748793,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2016-12-01,0.05473684210526316,0.04347826086956522,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2017-01-01,0.009824561403508772,0.00013175230566534913,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2017-02-01,0.014035087719298246,0.0,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2017-03-01,0.020350877192982456,0.05296442687747036,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2017-04-01,0.1887719298245614,0.040711462450592886,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2017-05-01,0.42526315789473684,0.2233640755379886,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2017-06-01,0.49473684210526314,0.198989898989899,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2017-07-01,0.5796491228070175,0.1601668862538428,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2017-08-01,0.6371929824561403,0.4589371980676329,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2017-09-01,1.0,0.9079490557751428,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2017-10-01,0.8021052631578948,0.5497145366710584,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2017-11-01,0.2056140350877193,0.00878348704435661,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2017-12-01,0.05473684210526316,0.0006587615283267457,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2018-01-01,0.009824561403508772,0.0,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2018-02-01,0.014035087719298246,0.005533596837944664,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2018-03-01,0.020350877192982456,0.04233640755379886,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2018-04-01,0.1887719298245614,0.09486166007905139,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2018-05-01,0.42526315789473684,0.30355731225296445,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2018-06-01,0.49473684210526314,0.39398331137461573,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2018-07-01,0.5796491228070175,0.12362758014931928,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2018-08-01,0.6371929824561403,0.23276240667545017,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2018-09-01,1.0,0.28669301712779977,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2018-10-01,0.8021052631578948,0.2938954765041722,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2018-11-01,0.2056140350877193,0.010276679841897233,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2018-12-01,0.05473684210526316,0.0007465963987703119,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2019-01-01,0.009824561403508772,0.013175230566534916,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2019-02-01,0.0,0.007641633728590251,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2019-03-01,0.0,0.00922266139657444,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2019-04-01,0.0,0.06785243741765482,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2019-05-01,0.0,0.16745718050065878,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2019-06-01,0.49473684210526314,0.31036451471234083,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2019-07-01,0.5796491228070175,0.24624505928853757,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2019-08-01,0.6371929824561403,0.25950812472551604,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2019-09-01,1.0,0.9100131752305666,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2019-10-01,0.8021052631578948,1.0,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2019-11-01,0.2056140350877193,0.06772068511198946,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2019-12-01,0.05473684210526316,0.03689064558629776,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bellary(district),2020-01-01,0.0,0.00013175230566534913,0.0,0.0,0.0,0.0,0.0,1,water_abundant
bidar,2015-01-01,0.023088763468445357,0.027836202086105512,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2015-02-01,0.04002052334530529,0.0,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2015-03-01,0.05284761416110827,0.14626346739923599,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2015-04-01,0.10774756285274499,0.20056230415933385,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2015-05-01,0.16367367880964595,0.0689359144954286,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2015-06-01,0.7388404309902514,0.26419710692363824,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2015-07-01,1.0,0.13604755977164443,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2015-08-01,0.999486916367368,0.2691762887925484,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2015-09-01,0.9553617239610056,0.3750697514701464,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2015-10-01,0.4207285787583376,0.09402498175730782,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2015-11-01,0.1051821446895844,0.0,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2015-12-01,0.03540277065161621,0.00010730995407133967,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2016-01-01,0.023088763468445357,0.001287719448856076,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2016-02-01,0.04002052334530529,0.005794737519852342,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2016-03-01,0.05284761416110827,0.04676567798428983,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2016-04-01,0.10774756285274499,0.025518307078164576,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2016-05-01,0.16367367880964595,0.1359187878267588,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2016-06-01,0.7388404309902514,0.5210327509979826,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2016-07-01,1.0,0.5623470833154484,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2016-08-01,0.999486916367368,0.20818131089839895,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2016-09-01,0.9553617239610056,1.0,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2016-10-01,0.4207285787583376,0.2915826072026442,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2016-11-01,0.1051821446895844,0.0,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2016-12-01,0.03540277065161621,0.0006009357427995022,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2017-01-01,0.023088763468445357,0.0,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2017-02-01,0.04002052334530529,0.0,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2017-03-01,0.05284761416110827,0.02637678671073529,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2017-04-01,0.10774756285274499,0.006266901317766236,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2017-05-01,0.16367367880964595,0.025775850967935787,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2017-06-01,0.7388404309902514,0.4304416877709577,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2017-07-01,1.0,0.18133236038974976,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2017-08-01,0.999486916367368,0.44636648495514447,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2017-09-01,0.9553617239610056,0.21047774391552562,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2017-10-01,0.4207285787583376,0.30207752071082117,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2017-11-01,0.1051821446895844,0.06093059192170666,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2017-12-01,0.03540277065161621,0.0,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2018-01-01,0.023088763468445357,0.0,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2018-02-01,0.04002052334530529,0.008456024380821566,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2018-03-01,0.05284761416110827,0.004528480061810534,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2018-04-01,0.10774756285274499,0.10576469073271239,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2018-05-01,0.16367367880964595,0.03891058934626776,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2018-06-01,0.7388404309902514,0.3449800403485428,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2018-07-01,1.0,0.20009014036141995,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2018-08-01,0.999486916367368,0.3559041936730052,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2018-09-01,0.9553617239610056,0.16165171481306606,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2018-10-01,0.4207285787583376,0.042730823711207455,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2018-11-01,0.1051821446895844,0.004378246126110659,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2018-12-01,0.03540277065161621,0.010215907627591536,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2019-01-01,0.023088763468445357,0.0027471348242262958,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2019-03-01,0.0,0.0029617547323689745,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2019-04-01,0.0,0.019873803494012104,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2019-05-01,0.0,0.01485169764347341,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2019-06-01,0.7388404309902514,0.27016354037000473,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2019-07-01,1.0,0.2833841267115938,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2019-08-01,0.999486916367368,0.4780873073786325,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2019-09-01,0.9553617239610056,0.44424174786453197,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2019-10-01,0.4207285787583376,0.3752629093874748,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2019-11-01,0.1051821446895844,0.08146971713096107,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2019-12-01,0.03540277065161621,0.000643859724428038,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bidar,2020-01-01,0.0,0.0014379533845559516,0.0,0.0,0.0,0.0,1703300.0,1,water_abundant
bijapur,2015-01-01,0.0,0.0,0.0,0.0,0.0,395.0,2177331.0,1,water_abundant
bijapur,2015-02-01,0.0,0.0,0.0,0.0,0.0,395.0,2177331.0,1,water_abundant
bijapur,2015-03-01,0.0,0.0,0.0,0.0,0.0,395.0,2177331.0,1,water_abundant
bijapur,2015-04-01,0.0,0.0,0.0,0.0,0.0,395.0,2177331.0,1,water_abundant
bijapur,2015-05-01,0.0,0.0,0.0,0.0,0.0,395.0,2177331.0,1,water_abundant
bijapur,2015-06-01,0.0,0.0,0.0,0.0,0.0,395.0,2177331.0,1,water_abundant
bijapur,2015-07-01,0.0,0.0,0.0,0.0,0.0,395.0,2177331.0,1,water_abundant
bijapur,2015-08-01,0.0,0.0,0.0,0.0,0.0,395.0,2177331.0,1,water_abundant
bijapur,2015-09-01,0.0,0.0,0.0,0.0,0.0,395.0,2177331.0,1,water_abundant
bijapur,2015-10-01,0.0,0.0,0.0,0.0,0.0,395.0,2177331.0,1,water_abundant
bijapur,2015-11-01,0.0,0.0,0.0,0.0,0.0,395.0,2177331.0,1,water_abundant
bijapur,2015-12-01,0.0,0.0,0.0,0.0,0.0,395.0,2177331.0,1,water_abundant
bijapur,2016-01-01,0.0,0.0,0.0,0.0,0.0,395.0,2177331.0,1,water_abundant
bijapur,2016-02-01,0.0,0.0,0.0,0.0,0.0,395.0,2177331.0,1,water_abundant
bijapur,2016-03-01,0.0,0.0,0.0,0.0,0.0,395.0,2177331.0,1,water_abundant
